playerID	nameFirst	nameLast	debut	finalGame		
macheda01	Dave	Machemer	6/21/1978	7/2/1979		
conroti01	Tim	Conroy	6/23/1978	6/16/1987		
milnebr01	Brian	Milner	6/23/1978	6/26/1978		
cruzvi01	Victor	Cruz	6/24/1978	10/1/1983		
garcida01	Damaso	Garcia	6/24/1978	9/12/1989		
bernadw01	Dwight	Bernard	6/29/1978	10/2/1982		
troutst01	Steve	Trout	7/1/1978	6/5/1989		
anderji01	Jim	Anderson	7/2/1978	9/26/1984		
pirtlge01	Gerry	Pirtle	7/2/1978	9/7/1978		
rajsida01	Dave	Rajsich	7/2/1978	9/17/1980		
kammebo01	Bob	Kammeyer	7/3/1978	9/18/1979		
minetcr01	Craig	Minetto	7/4/1978	5/15/1981		
perkibr01	Broderick	Perkins	7/7/1978	9/23/1984		
nicosst01	Steve	Nicosia	7/8/1978	9/27/1985		
littlde01	Dennis	Littlejohn	7/9/1978	10/5/1980		
hubbagl01	Glenn	Hubbard	7/14/1978	7/29/1989		
hancoga01	Garry	Hancock	7/16/1978	9/30/1984		
mcwilla01	Larry	McWilliams	7/17/1978	5/12/1990		
spencto01	Tom	Spencer	7/17/1978	8/26/1978		
colbemi01	Mike	Colbern	7/18/1978	9/29/1979		
lacosmi01	Mike	LaCoss	7/18/1978	7/2/1991		
bochybr01	Bruce	Bochy	7/19/1978	10/4/1987		
youngki01	Kip	Young	7/21/1978	9/26/1979		
mirabpa01	Paul	Mirabella	7/28/1978	9/27/1990		
davisro02	Ron	Davis	7/29/1978	9/24/1988		
ruizch02	Chico	Ruiz	7/29/1978	9/25/1980		
burnsbr01	Britt	Burns	8/5/1978	9/30/1985		
sandesc01	Scott	Sanderson	8/6/1978	5/15/1996		
woodada01	Darrell	Woodard	8/6/1978	10/1/1978		
beswiji01	Jim	Beswick	8/9/1978	9/30/1978		
muellwi01	Willie	Mueller	8/12/1978	9/20/1981		
baumgro01	Ross	Baumgarten	8/16/1978	8/23/1982		
berenju01	Juan	Berenguer	8/17/1978	10/4/1992		
benedbr01	Bruce	Benedict	8/18/1978	9/11/1989		
robinbr02	Bruce	Robinson	8/19/1978	10/4/1980		
tobikda01	Dave	Tobik	8/26/1978	10/5/1985		
drumrke01	Keith	Drumright	9/1/1978	10/4/1981		
stewasa01	Sammy	Stewart	9/1/1978	10/3/1987		
fordda02	Dave	Ford	9/2/1978	9/9/1981		
samplbi01	Billy	Sample	9/2/1978	10/5/1986		
smithlo01	Lonnie	Smith	9/2/1978	8/10/1994		
lentiji01	Jim	Lentine	9/3/1978	10/5/1980		
thompsc01	Scot	Thompson	9/3/1978	10/4/1985		
boylado01	Doe	Boyland	9/4/1978	10/4/1981		
burnssh01	Sheldon	Burnside	9/4/1978	9/16/1980		
cruzto02	Todd	Cruz	9/4/1978	9/30/1984		
evansba01	Barry	Evans	9/4/1978	10/3/1982		
fryje01	Jerry	Fry	9/4/1978	9/9/1978		
kennete02	Terry	Kennedy	9/4/1978	10/6/1991		
obrieda03	Dan	O'Brien	9/4/1978	9/28/1979		
ramsemi01	Mike	Ramsey	9/4/1978	5/30/1985		
sherrde01	Dennis	Sherrill	9/4/1978	6/28/1980		
stegmda01	Dave	Stegman	9/4/1978	7/22/1984		
whitemy01	Myron	White	9/4/1978	10/1/1978		
wilheji01	Jim	Wilhelm	9/4/1978	9/30/1979		
murast01	Steve	Mura	9/5/1978	10/6/1985		
sprowbo01	Bobby	Sprowl	9/5/1978	10/3/1981		
planked02	Ed	Plank	9/6/1978	9/22/1979		
alberbu01	Butch	Alberts	9/7/1978	9/28/1978		
chappha01	Harry	Chappas	9/7/1978	6/13/1980		
defrear01	Arturo	DeFreites	9/7/1978	6/27/1979		
eicheju01	Juan	Eichelberger	9/7/1978	6/20/1988		
jamesbo01	Bob	James	9/7/1978	10/2/1987		
washila01	LaRue	Washington	9/7/1978	9/30/1979		
darwida01	Danny	Darwin	9/8/1978	9/22/1998		
loisal01	Alberto	Lois	9/8/1978	9/29/1979		
ramosdo01	Domingo	Ramos	9/8/1978	10/3/1990		
palmeda01	David	Palmer	9/9/1978	6/30/1989		
silvelu01	Luis	Silverio	9/9/1978	9/30/1978		
cripeda01	Dave	Cripe	9/10/1978	10/1/1978		
gaudeji01	Jim	Gaudet	9/10/1978	9/30/1979		
meyersc01	Scott	Meyer	9/10/1978	10/1/1978		
oestero01	Ron	Oester	9/10/1978	10/3/1990		
beamoch02	Charlie	Beamon	9/11/1978	9/22/1981		
edwarda01	Dave	Edwards	9/11/1978	10/2/1982		
foleyma01	Marv	Foley	9/11/1978	9/30/1984		
spilmha01	Harry	Spilman	9/11/1978	9/30/1989		
trevial01	Alex	Trevino	9/11/1978	9/30/1990		
bombama01	Mark	Bomback	9/12/1978	7/21/1982		
gatesjo01	Joe	Gates	9/12/1978	6/24/1979		
lawru01	Rudy	Law	9/12/1978	10/4/1986		
obradji01	Jim	Obradovich	9/12/1978	9/29/1978		
bentobu01	Butch	Benton	9/14/1978	6/15/1985		
brownto04	Tom	Brown	9/14/1978	10/1/1978		
nastuph01	Phil	Nastu	9/15/1978	10/3/1980		
yurakje01	Jeff	Yurak	9/15/1978	10/1/1978		
larosjo01	John	LaRose	9/20/1978	9/20/1978		
paschbi01	Bill	Paschall	9/20/1978	9/25/1981		
pagelka01	Karl	Pagel	9/21/1978	9/30/1983		
castito01	Tony	Castillo	9/22/1978	10/1/1978		
guerrpe01	Pedro	Guerrero	9/22/1978	10/4/1992		
guldebr01	Brad	Gulden	9/22/1978	9/28/1986		
stewada01	Dave	Stewart	9/22/1978	7/17/1995		
mahlbgr01	Greg	Mahlberg	9/24/1978	9/30/1979		
ramosbo01	Bobby	Ramos	9/26/1978	9/9/1984		
smallha01	Hank	Small	9/27/1978	9/27/1978		
boitada01	Dan	Boitano	10/1/1978	10/1/1982		
morelke01	Keith	Moreland	10/1/1978	9/24/1989		
saucike01	Kevin	Saucier	10/1/1978	7/25/1982		
clearma01	Mark	Clear	4/4/1979	5/16/1990		
pastofr01	Frank	Pastore	4/4/1979	9/5/1986		
brownbo04	Bobby	Brown	4/5/1979	10/5/1985		
chapmke01	Kelvin	Chapman	4/5/1979	7/24/1985		
oroscje01	Jesse	Orosco	4/5/1979	9/27/2003		
wilbote01	Ted	Wilborn	4/5/1979	10/5/1980		
castijo01	John	Castino	4/6/1979	5/7/1984		
donohto01	Tom	Donohue	4/6/1979	10/5/1980		
robinde01	Dewey	Robinson	4/6/1979	10/4/1981		
sofieri01	Rick	Sofield	4/6/1979	10/4/1981		
vasqura01	Rafael	Vasquez	4/6/1979	5/10/1979		
gonzada01	Dan	Gonzales	4/7/1979	5/30/1980		
allenga01	Gary	Allenson	4/8/1979	8/23/1985		
matulri01	Rick	Matula	4/8/1979	6/11/1981		
oberrmi01	Mike	O'Berry	4/8/1979	10/4/1985		
rainech01	Chuck	Rainey	4/8/1979	9/9/1984		
venabma01	Max	Venable	4/8/1979	10/6/1991		
huffmph01	Phil	Huffman	4/10/1979	10/3/1985		
wilkier01	Eric	Wilkins	4/11/1979	7/23/1979		
jonesly01	Lynn	Jones	4/13/1979	10/4/1986		
narroje01	Jerry	Narron	4/13/1979	10/2/1987		
wilsoga02	Gary	Wilson	4/13/1979	5/11/1979		
allenne01	Neil	Allen	4/15/1979	9/19/1989		
scarbra02	Randy	Scarbery	4/16/1979	5/29/1980		
scottmi03	Mike	Scott	4/18/1979	4/13/1991		
machami01	Mike	Macha	4/20/1979	5/26/1980		
mahleri01	Rick	Mahler	4/20/1979	8/6/1991		
esserma01	Mark	Esser	4/22/1979	4/29/1979		
bryande01	Derek	Bryant	4/24/1979	9/19/1979		
martire01	Renie	Martin	5/9/1979	9/30/1984		
caudibi01	Bill	Caudill	5/12/1979	7/28/1987		
brizzto01	Tony	Brizzolara	5/19/1979	9/28/1984		
niemara01	Randy	Niemann	5/20/1979	6/20/1987		
aingeda01	Danny	Ainge	5/21/1979	9/22/1981		
thondi01	Dickie	Thon	5/22/1979	10/3/1993		
howarfr02	Fred	Howard	5/26/1979	9/6/1979		
roberbe01	Bert	Roberge	5/28/1979	10/4/1986		
underpa01	Pat	Underwood	5/31/1979	6/21/1983		
hollega01	Gary	Holle	6/2/1979	6/14/1979		
jonesda04	Darryl	Jones	6/6/1979	7/11/1979		
grahada01	Dan	Graham	6/8/1979	10/3/1981		
patteda03	Dave	Patterson	6/9/1979	9/27/1979		
tellmto01	Tom	Tellmann	6/9/1979	6/2/1985		
finchjo01	Joel	Finch	6/12/1979	9/27/1979		
eddyst01	Steve	Eddy	6/13/1979	8/5/1979		
krencwa01	Wayne	Krenchicki	6/15/1979	9/22/1986		
fulghjo01	John	Fulgham	6/19/1979	8/27/1980		
henderi01	Rickey	Henderson	6/24/1979	9/19/2003		
bottira01	Ralph	Botting	6/28/1979	10/5/1980		
kingmbr01	Brian	Kingman	6/28/1979	6/10/1983		
straijo01	Joe	Strain	6/28/1979	6/2/1981		
stiebda01	Dave	Stieb	6/29/1979	9/25/1998		
hoffmgu01	Guy	Hoffman	7/4/1979	9/21/1988		
nolesdi01	Dickie	Noles	7/5/1979	5/8/1990		
petryda01	Dan	Petry	7/8/1979	10/5/1991		
quiseda01	Dan	Quisenberry	7/8/1979	4/23/1990		
brookto01	Tom	Brookens	7/10/1979	9/30/1990		
gleatje01	Jerry Don	Gleaton	7/11/1979	7/20/1992		
bernato01	Tony	Bernazard	7/13/1979	4/26/1991		
beckwjo01	Joe	Beckwith	7/21/1979	9/30/1986		
babcobo01	Bob	Babcock	7/22/1979	6/11/1981		
greenal01	Al	Greene	7/23/1979	9/30/1979		
johnsgr01	Greg	Johnston	7/27/1979	4/27/1981		
robbibr01	Bruce	Robbins	7/28/1979	9/23/1980		
chrismi01	Mike	Chris	7/31/1979	5/1/1983		
hatchmi01	Mickey	Hatcher	8/3/1979	10/3/1990		
remmewi01	Win	Remmerswaal	8/3/1979	10/5/1980		
wessiji01	Jim	Wessinger	8/4/1979	9/24/1979		
allarbr01	Brian	Allard	8/8/1979	6/10/1981		
chambcr01	Craig	Chamberlain	8/12/1979	9/28/1980		
kniceal01	Alan	Knicely	8/12/1979	10/4/1986		
edgebu01	Butch	Edge	8/13/1979	9/28/1979		
herrto01	Tom	Herr	8/13/1979	10/4/1991		
tudorjo01	John	Tudor	8/16/1979	9/13/1990		
laddpe01	Pete	Ladd	8/17/1979	10/3/1986		
mackost01	Steve	Macko	8/18/1979	8/6/1980		
clarkbo04	Bobby	Clark	8/21/1979	8/4/1985		
reardje01	Jeff	Reardon	8/25/1979	5/4/1994		
heepda01	Danny	Heep	8/31/1979	6/8/1991		
chrisga01	Gary	Christenson	9/1/1979	7/3/1980		
coreyma01	Mark	Corey	9/1/1979	10/3/1981		
kuntzru01	Rusty	Kuntz	9/1/1979	4/24/1985		
barrage01	German	Barranca	9/2/1979	7/11/1982		
flannti01	Tim	Flannery	9/3/1979	9/29/1989		
seibeku01	Kurt	Seibert	9/3/1979	9/30/1979		
wardga01	Gary	Ward	9/3/1979	10/3/1990		
dotsori01	Richard	Dotson	9/4/1979	6/5/1990		
eatoncr01	Craig	Eaton	9/5/1979	9/28/1979		
vegaje01	Jesus	Vega	9/5/1979	9/8/1982		
mendomi02	Mike	Mendoza	9/7/1979	9/26/1979		
pladsgo01	Gordie	Pladson	9/7/1979	4/20/1982		
santora01	Rafael	Santo Domingo	9/7/1979	9/30/1979		
slaglro01	Roger	Slagle	9/7/1979	9/7/1979		
wihtosa01	Sandy	Wihtol	9/7/1979	10/2/1982		
gibsoki01	Kirk	Gibson	9/8/1979	8/10/1995		
hernape01	Pete	Hernandez	9/8/1979	7/11/1982		
peterri01	Rick	Peters	9/8/1979	6/29/1986		
poffjo01	John	Poff	9/8/1979	10/5/1980		
brancro01	Roy	Branch	9/11/1979	9/18/1979		
craigro02	Rod	Craig	9/11/1979	5/5/1986		
raineti01	Tim	Raines	9/11/1979	9/29/2002		
ferribo01	Bob	Ferris	9/12/1979	9/30/1980		
lewisji01	Jim	Lewis	9/12/1979	8/12/1985		
chismto01	Tom	Chism	9/13/1979	9/26/1979		
hoytla01	LaMarr	Hoyt	9/14/1979	10/3/1986		
stanfke01	Kevin	Stanfield	9/14/1979	9/25/1979		
wiedeto01	Tom	Wiedenbauer	9/14/1979	9/29/1979		
rileyge01	George	Riley	9/15/1979	5/4/1986		
righeda01	Dave	Righetti	9/16/1979	9/18/1995		
griffmi02	Mike	Griffin	9/17/1979	6/30/1989		
leibrch01	Charlie	Leibrandt	9/17/1979	9/21/1993		
schulda01	Dave	Schuler	9/17/1979	10/2/1985		
werthde01	Dennis	Werth	9/17/1979	9/27/1982		
anderri01	Rick	Anderson	9/18/1979	10/5/1980		
davisst01	Steve	Davis	9/23/1979	9/30/1979		
kearnbo01	Bob	Kearney	9/25/1979	6/20/1987		
gullibi01	Bill	Gullickson	9/26/1979	8/7/1994		
harrijo04	John	Harris	9/26/1979	10/3/1981		
feltote01	Terry	Felton	9/28/1979	9/28/1982		
seamaki01	Kim	Seaman	9/28/1979	9/27/1980		
hargiga01	Gary	Hargis	9/29/1979	9/29/1979		
harpebr01	Brian	Harper	9/29/1979	4/29/1995		
rineeje01	Jeff	Rineer	9/30/1979	9/30/1979		
baineha01	Harold	Baines	4/10/1980	9/27/2001		
butersa01	Sal	Butera	4/10/1980	9/26/1988		
corbedo01	Doug	Corbett	4/10/1980	7/30/1987		
davismi02	Mike	Davis	4/10/1980	10/1/1989		
jonesje01	Jeff	Jones	4/10/1980	9/14/1984		
lezcaca01	Carlos	Lezcano	4/10/1980	6/10/1981		
charbjo01	Joe	Charboneau	4/11/1980	6/1/1982		
dethebo01	Bob	Detherage	4/11/1980	5/14/1980		
dybzije01	Jerry	Dybzinski	4/11/1980	5/1/1985		
howest01	Steve	Howe	4/11/1980	6/21/1996		
smithda02	Dave	Smith	4/11/1980	6/8/1992		
brouhma01	Mark	Brouhard	4/12/1980	10/6/1985		
hoffmgl01	Glenn	Hoffman	4/12/1980	9/23/1989		
hurstbr01	Bruce	Hurst	4/12/1980	6/18/1994		
lysanri01	Rick	Lysander	4/12/1980	10/1/1985		
yostne01	Ned	Yost	4/12/1980	10/6/1985		
munnisc01	Scott	Munninghoff	4/13/1980	5/4/1980		
vukovge01	George	Vukovich	4/13/1980	10/6/1985		
coseyra01	Ray	Cosey	4/14/1980	5/17/1980		
lucasga01	Gary	Lucas	4/16/1980	10/3/1987		
rayfofl01	Floyd	Rayford	4/17/1980	9/16/1987		
scurrro01	Rod	Scurry	4/17/1980	9/30/1988		
aguaylu01	Luis	Aguayo	4/19/1980	9/30/1989		
martial02	Freddie	Martinez	4/20/1980	6/7/1981		
sciosmi01	Mike	Scioscia	4/20/1980	10/2/1992		
figueje01	Jesus	Figueroa	4/22/1980	10/5/1980		
souzama01	Mark	Souza	4/22/1980	5/18/1980		
ramirma01	Mario	Ramirez	4/25/1980	10/5/1985		
clibust01	Stan	Cliburn	5/6/1980	9/24/1980		
perezpa01	Pascual	Perez	5/7/1980	10/2/1991		
willial03	Albert	Williams	5/7/1980	9/26/1984		
macwhke01	Keith	MacWhorter	5/10/1980	10/5/1980		
camacer01	Ernie	Camacho	5/22/1980	10/3/1990		
lefebjo01	Joe	Lefebvre	5/22/1980	5/13/1986		
contrna01	Nardi	Contreras	5/23/1980	10/1/1980		
morenjo01	Jose	Moreno	5/24/1980	5/11/1982		
mosebll01	Lloyd	Moseby	5/24/1980	10/6/1991		
leallu01	Luis	Leal	5/25/1980	6/29/1985		
walkbo01	Bob	Walk	5/26/1980	9/29/1993		
durhale01	Leon	Durham	5/27/1980	9/17/1989		
keetori01	Rickey	Keeton	5/27/1980	8/25/1981		
kellypa02	Pat	Kelly	5/28/1980	6/3/1980		
staplda01	Dave	Stapleton	5/30/1980	10/5/1986		
lawva01	Vance	Law	6/1/1980	10/6/1991		
patebo01	Bob	Pate	6/2/1980	6/10/1981		
weavero01	Roger	Weaver	6/6/1980	10/4/1980		
murrari01	Rich	Murray	6/7/1980	7/4/1983		
littljo01	John	Littlefield	6/8/1980	10/4/1981		
millsbr01	Brad	Mills	6/8/1980	10/2/1983		
hartmi01	Mike	Hart	6/12/1980	6/22/1980		
kinnumi01	Mike	Kinnunen	6/12/1980	10/3/1987		
leach01	Charlie	Lea	6/12/1980	10/1/1988		
waltore01	Reggie	Walton	6/13/1980	6/6/1982		
pricejo02	Joe	Price	6/14/1980	9/16/1990		
lollati01	Tim	Lollar	6/28/1980	10/5/1986		
bordlbi01	Bill	Bordley	6/30/1980	9/9/1980		
coxje01	Jeff	Cox	7/1/1980	9/16/1981		
berenbr01	Bruce	Berenyi	7/5/1980	7/9/1986		
johnsra03	Randy	Johnson	7/5/1980	10/3/1982		
seilhri01	Ricky	Seilheimer	7/5/1980	8/8/1980		
twittje01	Jeff	Twitty	7/5/1980	9/23/1980		
pettijo01	Joe	Pettini	7/10/1980	10/2/1983		
ojedabo01	Bob	Ojeda	7/13/1980	4/22/1994		
hargeal01	Alan	Hargesheimer	7/14/1980	8/19/1986		
beardda01	Dave	Beard	7/16/1980	7/21/1989		
bordiri01	Rich	Bordi	7/16/1980	7/19/1988		
tracyji01	Jim	Tracy	7/20/1980	9/30/1981		
whitmda01	Dan	Whitmer	7/20/1980	5/10/1981		
landrti01	Tito	Landrum	7/23/1980	5/9/1988		
rowlami01	Mike	Rowland	7/25/1980	10/3/1981		
ramirra01	Rafael	Ramirez	8/4/1980	10/3/1992		
stembje01	Jeff	Stember	8/5/1980	8/5/1980		
schroke01	Ken	Schrom	8/8/1980	10/3/1987		
howelja01	Jay	Howell	8/10/1980	8/8/1994		
suthele01	Leo	Sutherland	8/11/1980	10/4/1981		
armstmi01	Mike	Armstrong	8/12/1980	7/5/1987		
stimacr01	Craig	Stimac	8/12/1980	5/18/1981		
salazlu01	Luis	Salazar	8/15/1980	10/4/1992		
ujdurje01	Jerry	Ujdur	8/17/1980	9/28/1984		
coopega01	Gary	Cooper	8/25/1980	10/5/1980		
housepa02	Paul	Householder	8/26/1980	6/3/1987		
martijo05	John	Martin	8/27/1980	10/2/1983		
conceon01	Onix	Concepcion	8/30/1980	4/7/1987		
richami01	Mike	Richardt	8/30/1980	9/30/1984		
bourjch01	Chris	Bourjos	8/31/1980	10/5/1980		
hodgspa01	Paul	Hodgson	8/31/1980	10/5/1980		
lynched01	Ed	Lynch	8/31/1980	10/1/1987		
castima01	Manny	Castillo	9/1/1980	10/2/1983		
loucksc01	Scott	Loucks	9/1/1980	5/29/1985		
mitchbo03	Bobby	Mitchell	9/1/1980	9/21/1983		
mullifr01	Fran	Mullins	9/1/1980	9/30/1986		
penato01	Tony	Pena	9/1/1980	9/28/1997		
smithle02	Lee	Smith	9/1/1980	7/2/1997		
allenki01	Kim	Allen	9/2/1980	9/29/1981		
backmwa01	Wally	Backman	9/2/1980	5/14/1993		
combege01	Geoff	Combe	9/2/1980	10/2/1981		
crawfst01	Steve	Crawford	9/2/1980	10/5/1991		
dorseji01	Jim	Dorsey	9/2/1980	7/7/1985		
kubskgi01	Gil	Kubski	9/2/1980	10/5/1980		
lovigja01	Jay	Loviglio	9/2/1980	7/26/1983		
milneed01	Eddie	Milner	9/2/1980	7/29/1988		
sulargu01	Guy	Sularz	9/2/1980	10/2/1983		
valdeju01	Julio	Valdez	9/2/1980	4/30/1983		
walkech01	Chico	Walker	9/2/1980	10/3/1993		
wilsomo01	Mookie	Wilson	9/2/1980	10/6/1991		
davisod01	Odie	Davis	9/3/1980	10/5/1980		
apontlu01	Luis	Aponte	9/4/1980	7/6/1984		
breinfr01	Fred	Breining	9/4/1980	5/6/1984		
brookhu01	Hubie	Brooks	9/4/1980	7/2/1994		
edlerda01	Dave	Edler	9/4/1980	6/9/1983		
desajo01	Joe	DeSa	9/6/1980	10/3/1985		
faedole01	Lenny	Faedo	9/6/1980	4/22/1984		
jonesmi02	Mike	Jones	9/6/1980	10/6/1985		
kainedo01	Don	Kainer	9/6/1980	10/5/1980		
littlje01	Jeff	Little	9/6/1980	10/3/1982		
martzra01	Randy	Martz	9/6/1980	8/5/1983		
wallati01	Tim	Wallach	9/6/1980	9/29/1996		
wallety01	Ty	Waller	9/6/1980	5/13/1987		
bystrma01	Marty	Bystrom	9/7/1980	9/9/1985		
dernibo01	Bob	Dernier	9/7/1980	10/1/1989		
gedmari01	Rich	Gedman	9/7/1980	10/4/1992		
butchjo01	John	Butcher	9/8/1980	9/9/1986		
lapoida01	Dave	LaPoint	9/10/1980	4/20/1991		
isaleor01	Orlando	Isales	9/11/1980	10/5/1980		
bonnebo01	Bobby	Bonner	9/12/1980	9/28/1983		
davisma01	Mark	Davis	9/12/1980	9/28/1997		
harpete01	Terry	Harper	9/12/1980	10/2/1987		
olmstal01	Al	Olmsted	9/12/1980	10/3/1980		
percoja01	Jack	Perconte	9/13/1980	10/4/1986		
weissga01	Gary	Weiss	9/13/1980	10/4/1981		
rincoan01	Andy	Rincon	9/15/1980	5/22/1982		
valenfe01	Fernando	Valenzuela	9/15/1980	7/14/1997		
nichore01	Reid	Nichols	9/16/1980	10/4/1987		
veselbo01	Bob	Veselic	9/18/1980	10/3/1981		
hazewdr01	Drungo	Hazewood	9/19/1980	10/4/1980		
holmasc01	Scott	Holman	9/20/1980	9/29/1983		
phelpke01	Ken	Phelps	9/20/1980	9/8/1990		
stablge01	George	Stablein	9/20/1980	10/4/1980		
hayesbi01	Bill	Hayes	9/30/1980	9/3/1981		
mccordo01	Don	McCormack	9/30/1980	10/4/1981		
brantma01	Marshall	Brant	10/1/1980	7/11/1983		
boddimi01	Mike	Boddicker	10/4/1980	6/13/1993		
holtro01	Roger	Holt	10/4/1980	10/5/1980		
ratzest01	Steve	Ratzer	10/5/1980	5/17/1981		
virgioz02	Ozzie	Virgil	10/5/1980	4/24/1990		
babitsh01	Shooty	Babitt	4/9/1981	9/4/1981		
bellge02	George	Bell	4/9/1981	10/2/1993		
bonilju01	Juan	Bonilla	4/9/1981	10/3/1987		
brunato01	Tom	Brunansky	4/9/1981	8/10/1994		
coopedo01	Don	Cooper	4/9/1981	6/2/1985		
hendeda01	Dave	Henderson	4/9/1981	7/29/1994		
oconnja02	Jack	O'Connor	4/9/1981	10/3/1987		
smithra01	Ray	Smith	4/9/1981	9/21/1983		
davisch01	Chili	Davis	4/10/1981	10/3/1999		
linarru01	Rufino	Linares	4/10/1981	10/6/1985		
sanchlu01	Luis	Sanchez	4/10/1981	10/6/1985		
booneda02	Danny	Boone	4/11/1981	9/30/1990		
brownda01	Darrell	Brown	4/11/1981	9/30/1984		
clarkbr01	Bryan	Clark	4/11/1981	5/30/1990		
edwarma01	Marshall	Edwards	4/11/1981	9/11/1983		
wittmi01	Mike	Witt	4/11/1981	6/17/1993		
baileho01	Howard	Bailey	4/12/1981	10/1/1983		
learyti01	Tim	Leary	4/12/1981	8/9/1994		
littlla01	Larry	Littleton	4/12/1981	5/26/1981		
ruckeda01	Dave	Rucker	4/12/1981	10/2/1988		
welshch01	Chris	Welsh	4/12/1981	10/5/1986		
engleda01	Dave	Engle	4/14/1981	7/28/1989		
hayesvo01	Von	Hayes	4/14/1981	8/19/1992		
hickeke01	Kevin	Hickey	4/14/1981	7/6/1991		
pattemi01	Mike	Patterson	4/15/1981	10/3/1982		
duranda01	Dan	Duran	4/17/1981	6/10/1981		
edelejo01	Joe	Edelen	4/18/1981	5/15/1982		
davisjo02	Jody	Davis	4/21/1981	5/13/1990		
balbost01	Steve	Balboni	4/22/1981	10/2/1993		
wrighji03	Jim	Wright	4/22/1981	5/15/1982		
fletcsc01	Scott	Fletcher	4/25/1981	9/29/1995		
pittmjo01	Joe	Pittman	4/25/1981	5/30/1984		
garcida02	Danny	Garcia	4/26/1981	5/26/1981		
schmida02	Dave	Schmidt	4/28/1981	6/3/1981		
krugge01	Gene	Krug	4/29/1981	5/14/1981		
leachri01	Rick	Leach	4/30/1981	8/5/1990		
schmida01	Dave	Schmidt	5/1/1981	5/26/1992		
nelsoge01	Gene	Nelson	5/4/1981	9/29/1993		
gatesmi01	Mike	Gates	5/6/1981	7/30/1982		
sanchor01	Orlando	Sanchez	5/6/1981	5/25/1984		
lisiri01	Rick	Lisi	5/9/1981	5/29/1981		
portebo02	Bob	Porter	5/13/1981	9/30/1982		
smithch05	Chris	Smith	5/14/1981	10/2/1983		
harrigr01	Greg	Harris	5/20/1981	9/29/1995		
brummgl01	Glenn	Brummer	5/25/1981	10/6/1985		
cappuge01	George	Cappuzzello	5/31/1981	8/5/1982		
parsoca01	Casey	Parsons	5/31/1981	8/9/1987		
havenbr01	Brad	Havens	6/5/1981	7/23/1989		
smithbi06	Billy	Smith	6/9/1981	10/3/1981		
searara01	Ray	Searage	6/11/1981	9/30/1990		
motleda01	Darryl	Motley	8/10/1981	5/17/1987		
ripkeca01	Cal	Ripken	8/10/1981	10/6/2001		
tuftsbo01	Bob	Tufts	8/10/1981	5/6/1983		
wellsgr01	Greg	Wells	8/10/1981	10/3/1982		
brownsc01	Scott	Brown	8/11/1981	10/2/1981		
leachte01	Terry	Leach	8/12/1981	6/23/1993		
schneje01	Jeff	Schneider	8/12/1981	10/2/1981		
bandoch01	Chris	Bando	8/13/1981	10/1/1989		
hammaat01	Atlee	Hammaker	8/13/1981	8/9/1995		
mchenva01	Vance	McHenry	8/13/1981	6/27/1982		
pattere01	Reggie	Patterson	8/13/1981	10/6/1985		
penaal01	Alejandro	Pena	8/13/1981	4/13/1996		
bedrost01	Steve	Bedrosian	8/14/1981	8/9/1995		
brenlbo01	Bob	Brenly	8/14/1981	10/1/1989		
owenla01	Larry	Owen	8/14/1981	9/25/1988		
morenan01	Angel	Moreno	8/15/1981	6/25/1982		
niedeto01	Tom	Niedenfuer	8/15/1981	9/20/1990		
gwosddo01	Doug	Gwosdz	8/17/1981	9/24/1984		
saxst01	Steve	Sax	8/18/1981	5/8/1994		
castima02	Marty	Castillo	8/19/1981	10/5/1985		
francte01	Terry	Francona	8/19/1981	4/19/1990		
butlebr01	Brett	Butler	8/20/1981	9/28/1997		
tablepa01	Pat	Tabler	8/21/1981	10/4/1992		
manrifr01	Fred	Manrique	8/23/1981	5/11/1991		
hrbekke01	Kent	Hrbek	8/24/1981	8/10/1994		
laudnti01	Tim	Laudner	8/28/1981	9/3/1989		
mooreke01	Kelvin	Moore	8/28/1981	6/2/1983		
hobbsjo01	John	Hobbs	8/31/1981	9/24/1981		
firovda01	Dan	Firova	9/1/1981	7/28/1988		
gardero01	Ron	Gardenhire	9/1/1981	10/6/1985		
johnsbo04	Bob	Johnson	9/1/1981	10/1/1983		
mercema01	Mark	Mercer	9/1/1981	9/28/1981		
sernapa01	Paul	Serna	9/1/1981	10/3/1982		
tollewa01	Wayne	Tolleson	9/1/1981	9/30/1990		
whitele01	Len	Whitehouse	9/1/1981	6/24/1985		
engleri01	Rick	Engle	9/2/1981	9/2/1981		
gormato03	Tom	Gorman	9/2/1981	4/24/1987		
longbo01	Bob	Long	9/2/1981	10/2/1985		
rayjo01	Johnny	Ray	9/2/1981	9/30/1990		
roeniro01	Ron	Roenicke	9/2/1981	5/21/1988		
sandbry01	Ryne	Sandberg	9/2/1981	9/28/1997		
shower01	Eric	Show	9/2/1981	9/30/1991		
barfije01	Jesse	Barfield	9/3/1981	6/17/1992		
bradlma01	Mark	Bradley	9/3/1981	10/2/1983		
fialane01	Neil	Fiala	9/3/1981	9/28/1981		
hallme01	Mel	Hall	9/3/1981	5/21/1996		
malerji01	Jim	Maler	9/3/1981	7/24/1983		
matusle01	Len	Matuszek	9/3/1981	4/30/1987		
roberan01	Andre	Robertson	9/3/1981	10/6/1985		
roofge01	Gene	Roof	9/3/1981	10/2/1983		
roystwi01	Willie	Royster	9/3/1981	10/2/1981		
